date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
"2023-04-11","106.92","107.22","105.28","106.12","105.63","18721300","18721300","-0.8","-0.74822","106.385","April 11, 23","-0.0074822",
"2023-04-10","107.39","107.97","105.6","106.95","106.45","19741517","19741517","-0.44","-0.40972","106.9775","April 10, 23","-0.0040972",
"2023-04-06","105.77","109.63","104.82","108.9","108.39","34684200","34684200","3.13","2.96","107.28","April 06, 23","0.0296",
"2023-04-05","106.12","106.54","104.1","104.95","104.46","21864200","21864200","-1.17","-1.1","105.4275","April 05, 23","-0.011",
"2023-04-04","104.84","106.1","104.6","105.12","104.63","20377231","20377231","0.28","0.26707","105.165","April 04, 23","0.0026707",
"2023-04-03","102.67","104.95","102.38","104.91","104.42","20719900","20719900","2.24","2.18","103.7275","April 03, 23","0.0218",
"2023-03-31","101.71","104.19","101.44","104","103.52","28108000","28108000","2.29","2.25","102.835","March 31, 23","0.0225",
"2023-03-30","101.44","101.61","100.29","101.32","100.85","25009829","25009829","-0.12","-0.1183","101.165","March 30, 23","-0.001183",
"2023-03-29","102.72","102.82","101.03","101.9","101.43","26148300","26148300","-0.82","-0.79829","102.1175","March 29, 23","-0.0079829",
"2023-03-28","103","103","100.28","101.36","100.89","24913500","24913500","-1.64","-1.59","101.91","March 28, 23","-0.0159",
"2023-03-27","105.32","105.4","102.63","103.06","102.58","25393417","25393417","-2.26","-2.15","104.1025","March 27, 23","-0.0215",
"2023-03-24","105.74","106.16","104.74","106.06","105.57","25245010","25245010","0.32","0.30263","105.675","March 24, 23","0.0030263",
"2023-03-23","105.89","107.1","105.41","106.26","105.76","31385817","31385817","0.37","0.34942","106.165","March 23, 23","0.0034942",
"2023-03-22","105.14","107.51","104.21","104.22","103.73","32336900","32336900","-0.92","-0.87502","105.27","March 22, 23","-0.0087502",
"2023-03-21","101.98","105.96","101.86","105.84","105.35","33122800","33122800","3.86","3.79","103.91","March 21, 23","0.0379",
"2023-03-20","101.06","102.58","100.79","101.93","101.46","26033916","26033916","0.87","0.86087","101.59","March 20, 23","0.0086087",
"2023-03-17","100.84","103.49","100.75","102.46","101.98","76140310","76140310","1.62","1.61","101.885","March 17, 23","0.0161",
"2023-03-16","96.57","101.97","95.87","101.07","100.6","54588200","54588200","4.5","4.66","98.87","March 16, 23","0.0466",
"2023-03-15","93.54","97.25","93.04","96.55","96.1","38367334","38367334","3.01","3.22","95.095","March 15, 23","0.0322",
"2023-03-14","93.07","94.83","92.78","94.25","93.81","32303900","32303900","1.18","1.27","93.7325","March 14, 23","0.0127",
"2023-03-13","90.57","93.08","89.94","91.66","91.23","31508600","31508600","1.09","1.2","91.3125","March 13, 23","0.012",
"2023-03-10","92.5","93.18","90.8","91.01","90.59","32850100","32850100","-1.49","-1.61","91.8725","March 10, 23","-0.0161",
"2023-03-09","94.49","95.92","92.36","92.66","92.23","24438900","24438900","-1.83","-1.94","93.8575","March 09, 23","-0.0194",
"2023-03-08","94.41","96.24","94.41","94.65","94.21","25395200","25395200","0.245","0.25421","94.9275","March 08, 23","0.0025421",
"2023-03-07","95.42","96.09","93.84","94.17","93.73","24101536","24101536","-1.25","-1.31","94.88","March 07, 23","-0.0131",
"2023-03-06","94.36","96.3","94.3","95.58","95.13","28288206","28288206","1.22","1.29","95.135","March 06, 23","0.0129",
"2023-03-03","92.74","94.11","92.66","94.02","93.58","30242538","30242538","1.28","1.38","93.3825","March 03, 23","0.0138",
"2023-03-02","89.86","92.48","89.77","92.31","91.88","23344562","23344562","2.45","2.73","91.105","March 02, 23","0.0273",
"2023-03-01","90.16","91.2","89.85","90.51","90.09","26323900","26323900","0.35","0.3882","90.43","March 01, 23","0.003882",
"2023-02-28","89.54","91.45","89.52","90.3","89.88","30546912","30546912","0.76","0.84878","90.2025","February 28, 23","0.0084878",
"2023-02-27","90.09","90.45","89.61","90.1","89.68","22724300","22724300","0.01","0.01110001","90.0625","February 27, 23","0.0001110001",
"2023-02-24","89.63","90.13","88.86","89.35","88.93","31295619","31295619","-0.28","-0.3124","89.4925","February 24, 23","-0.003124",
"2023-02-23","92.13","92.13","90.01","91.07","90.65","32423720","32423720","-1.06","-1.15","91.335","February 23, 23","-0.0115",
"2023-02-22","91.93","92.36","90.87","91.8","91.37","29891135","29891135","-0.134","-0.14141","91.74","February 22, 23","-0.0014141",
"2023-02-21","93.24","93.41","92","92.05","91.62","28367200","28367200","-1.19","-1.28","92.675","February 21, 23","-0.0128",
"2023-02-17","95.07","95.75","93.45","94.59","94.15","31095100","31095100","-0.48","-0.50489","94.715","February 17, 23","-0.0050489",
"2023-02-16","95.54","97.88","94.97","95.78","95.33","35642106","35642106","0.24","0.2512","96.0425","February 16, 23","0.002512",
"2023-02-15","94.74","97.34","94.36","97.1","96.65","37029885","37029885","2.36","2.49","95.885","February 15, 23","0.0249",
"2023-02-14","94.66","95.18","92.65","94.95","94.51","42513100","42513100","0.29","0.30636","94.36","February 14, 23","0.0030636",
"2023-02-13","95.01","95.35","94.05","95","94.56","43116600","43116600","-0.01","-0.01052521","94.8525","February 13, 23","-0.0001052521",
"2023-02-10","95.74","97.02","94.53","94.86","94.42","49325300","49325300","-0.88","-0.91916","95.5375","February 10, 23","-0.0091916",
"2023-02-09","100.54","100.61","93.86","95.46","95.02","97798600","97798600","-5.08","-5.05","97.6175","February 09, 23","-0.0505",
"2023-02-08","102.69","103.58","98.46","100","99.53","73546029","73546029","-2.69","-2.62","101.1825","February 08, 23","-0.0262",
"2023-02-07","103.63","108.67","103.55","108.04","107.54","33738828","33738828","4.41","4.26","105.9725","February 07, 23","0.0426",
"2023-02-06","102.69","104.7","102.21","103.47","102.99","25573046","25573046","0.785","0.75957","103.2675","February 06, 23","0.0075957",
"2023-02-03","103.51","108.02","103.3","105.22","104.73","36823421","36823421","1.71","1.65","105.0125","February 03, 23","0.0165",
"2023-02-02","106.79","108.82","106.54","108.8","108.29","46622627","46622627","2.01","1.88","107.7375","February 02, 23","0.0188",
"2023-02-01","99.74","102.19","98.42","101.43","100.96","26392600","26392600","1.69","1.69","100.445","February 01, 23","0.0169",
"2023-01-31","97.86","99.91","97.79","99.87","99.4","22306800","22306800","2.01","2.05","98.8575","January 31, 23","0.0205",
"2023-01-30","98.75","99.41","97.52","97.95","97.49","24365142","24365142","-0.795","-0.81013","98.4075","January 30, 23","-0.0081013",
"2023-01-27","99.05","101.58","98.97","100.71","100.24","29020400","29020400","1.66","1.68","100.0775","January 27, 23","0.0168",
"2023-01-26","98.28","99.21","96.82","99.16","98.7","24542100","24542100","0.88","0.8954","98.3675","January 26, 23","0.008954",
"2023-01-25","97.2","97.72","95.26","96.73","96.28","31000900","31000900","-0.47","-0.48354","96.7275","January 25, 23","-0.0048354",
"2023-01-24","99.55","101.09","98.7","99.21","98.75","27391400","27391400","-0.34","-0.34154","99.6375","January 24, 23","-0.0034154",
"2023-01-23","99.13","101.4","98.75","101.21","100.74","31791800","31791800","2.08","2.1","100.1225","January 23, 23","0.021",
"2023-01-20","95.95","99.42","95.91","99.28","98.82","53704800","53704800","3.33","3.47","97.64","January 20, 23","0.0347",
"2023-01-19","91.39","94.4","91.38","93.91","93.47","28707700","28707700","2.52","2.76","92.77","January 19, 23","0.0276",
"2023-01-18","92.94","93.59","91.4","91.78","91.35","19641622","19641622","-1.16","-1.25","92.4275","January 18, 23","-0.0125",
"2023-01-17","92.78","92.97","90.84","92.16","91.73","22935823","22935823","-0.62","-0.66825","92.1875","January 17, 23","-0.0066825",
"2023-01-13","91.53","92.98","90.93","92.8","92.37","18630709","18630709","1.27","1.39","92.06","January 13, 23","0.0139",
"2023-01-12","92.4","92.62","90.57","91.91","91.48","22754216","22754216","-0.49","-0.5303","91.875","January 12, 23","-0.005303",
"2023-01-11","90.06","92.45","89.74","92.26","91.83","25998844","25998844","2.2","2.44","91.1275","January 11, 23","0.0244",
"2023-01-10","86.72","89.48","86.7","89.24","88.82","22855600","22855600","2.52","2.91","88.035","January 10, 23","0.0291",
"2023-01-09","89.2","90.83","88.58","88.8","88.39","22996700","22996700","-0.395","-0.44843","89.3525","January 09, 23","-0.0044843",
"2023-01-06","87.36","88.47","85.57","88.16","87.75","26612628","26612628","0.8","0.91575","87.39","January 06, 23","0.0091575",
"2023-01-05","88.07","88.21","86.56","86.77","86.37","23136100","23136100","-1.3","-1.48","87.4025","January 05, 23","-0.0148",
"2023-01-04","91.01","91.24","87.8","88.71","88.3","27046500","27046500","-2.3","-2.53","89.69","January 04, 23","-0.0253",
"2023-01-03","89.83","91.55","89.02","89.7","89.28","20738500","20738500","-0.13","-0.14472","90.025","January 03, 23","-0.0014472",
"2022-12-30","87.37","88.83","87.03","88.73","88.32","19190300","19190300","1.37","1.56","87.99","December 30, 22","0.0156",
"2022-12-29","87.03","89.37","86.99","88.95","88.54","18280700","18280700","1.92","2.21","88.085","December 29, 22","0.0221",
"2022-12-28","87.5","88.52","86.37","86.46","86.06","17879600","17879600","-1.04","-1.19","87.2125","December 28, 22","-0.0119",
"2022-12-27","89.31","89.5","87.54","87.93","87.52","15470900","15470900","-1.38","-1.55","88.57","December 27, 22","-0.0155",
"2022-12-23","87.62","90.1","87.62","89.81","89.39","17815010","17815010","2.19","2.5","88.7875","December 23, 22","0.025",
"2022-12-22","88.93","89.18","86.94","88.26","87.85","23656100","23656100","-0.67","-0.7534","88.3275","December 22, 22","-0.007534",
"2022-12-21","89.73","90.92","88.91","90.25","89.83","20336400","20336400","0.52","0.57952","89.9525","December 21, 22","0.0057952",
"2022-12-20","88.73","89.78","88.04","89.63","89.21","21976846","21976846","0.9","1.01","89.045","December 20, 22","0.0101",
"2022-12-19","90.88","91.2","88.93","89.15","88.73","23020537","23020537","-1.73","-1.9","90.04","December 19, 22","-0.019",
"2022-12-16","91.2","91.75","90.01","90.86","90.44","48485507","48485507","-0.34","-0.37281","90.955","December 16, 22","-0.0037281",
"2022-12-15","93.54","94.03","90.43","91.2","90.78","28298800","28298800","-2.34","-2.5","92.3","December 15, 22","-0.025",
"2022-12-14","95.54","97.22","93.94","95.31","94.87","26452939","26452939","-0.23","-0.24074","95.5025","December 14, 22","-0.0024074",
"2022-12-13","98.07","99.8","95.38","95.85","95.4","34788522","34788522","-2.22","-2.26","97.275","December 13, 22","-0.0226",
"2022-12-12","93.09","93.87","91.9","93.56","93.12","27380948","27380948","0.47","0.50489","93.105","December 12, 22","0.0050489",
"2022-12-09","93.9","94.49","93.02","93.07","92.64","21885308","21885308","-0.83","-0.88392","93.62","December 09, 22","-0.0088392",
"2022-12-08","95.69","95.87","93.8","93.95","93.51","25593232","25593232","-1.74","-1.82","94.8275","December 08, 22","-0.0182",
"2022-12-07","96.77","97.31","95.03","95.15","94.71","26647900","26647900","-1.62","-1.67","96.065","December 07, 22","-0.0167",
"2022-12-06","99.67","100.21","96.76","97.31","96.86","20877623","20877623","-2.36","-2.37","98.4875","December 06, 22","-0.0237",
"2022-12-05","99.82","101.75","99.36","99.87","99.4","19955546","19955546","0.055","0.05009016","100.2","December 05, 22","0.0005009016",
"2022-12-02","99.37","101.15","99.17","100.83","100.36","18821527","18821527","1.46","1.47","100.13","December 02, 22","0.0147",
"2022-12-01","101.4","102.59","100.67","101.28","100.81","21771536","21771536","-0.12","-0.11834","101.485","December 01, 22","-0.0011834",
"2022-11-30","95.12","101.45","94.67","101.45","100.98","39888100","39888100","6.33","6.65","98.1725","November 30, 22","0.0665",
"2022-11-29","96","96.39","94.39","95.44","95","20220007","20220007","-0.56","-0.58333","95.555","November 29, 22","-0.0058333",
"2022-11-28","97.2","97.83","95.89","96.25","95.8","19981974","19981974","-0.95","-0.97737","96.7925","November 28, 22","-0.0097737",
"2022-11-25","98.47","98.94","97.53","97.6","97.15","8567819","8567819","-0.865","-0.88352","98.135","November 25, 22","-0.0088352",
"2022-11-23","97.34","99.07","97.34","98.82","98.36","17568900","17568900","1.48","1.52","98.1425","November 23, 22","0.0152",
"2022-11-22","96.16","97.55","94.41","97.33","96.88","18868900","18868900","1.17","1.22","96.3625","November 22, 22","0.0122",
"2022-11-21","97.56","98.72","95.67","95.83","95.38","18696900","18696900","-1.73","-1.77","96.945","November 21, 22","-0.0177",
"2022-11-18","99.01","99.16","96.74","97.8","97.34","24969900","24969900","-1.21","-1.22","98.1775","November 18, 22","-0.0122",
"2022-11-17","97.18","99.48","97.1","98.5","98.04","21818732","21818732","1.32","1.36","98.065","November 17, 22","0.0136",
"2022-11-16","98.02","99.85","97.9","98.99","98.53","24660200","24660200","0.97","0.98959","98.69","November 16, 22","0.0098959",
"2022-11-15","98.67","100.42","97.02","98.72","98.26","31831000","31831000","0.05","0.05067396","98.7075","November 15, 22","0.0005067396",
"2022-11-14","95.5","97.18","95.11","96.03","95.58","24170100","24170100","0.53","0.55497","95.955","November 14, 22","0.0055497",
"2022-11-11","94.71","97.36","94.16","96.73","96.28","30569112","30569112","2.02","2.13","95.74","November 11, 22","0.0213",
"2022-11-10","92.34","94.55","91.65","94.17","93.73","42371216","42371216","1.83","1.98","93.1775","November 10, 22","0.0198",
"2022-11-09","88.55","89.49","87.36","87.4","86.99","26743900","26743900","-1.14","-1.3","88.2","November 09, 22","-0.013",
"2022-11-08","89.16","90.41","87.65","88.91","88.5","30172001","30172001","-0.25","-0.28039","89.0325","November 08, 22","-0.0028039",
"2022-11-07","87.34","88.94","86.96","88.65","88.24","26899900","26899900","1.31","1.5","87.9725","November 07, 22","0.015",
"2022-11-04","85.51","86.73","83.88","86.7","86.3","40173300","40173300","1.19","1.39","85.705","November 04, 22","0.0139",
"2022-11-03","86.35","86.55","83.45","83.49","83.1","48510400","48510400","-2.86","-3.31","84.96","November 03, 22","-0.0331",
"2022-11-02","90.91","91.3","87.01","87.07","86.66","43553600","43553600","-3.84","-4.22","89.0725","November 02, 22","-0.0422",
"2022-11-01","95.59","96.17","90.43","90.5","90.08","43220600","43220600","-5.09","-5.32","93.1725","November 01, 22","-0.0532",
"2022-10-31","95.78","96.35","94.38","94.66","94.22","29868714","29868714","-1.12","-1.17","95.2925","October 31, 22","-0.0117",
"2022-10-28","92.53","96.86","92.32","96.58","96.13","35696925","35696925","4.05","4.38","94.5725","October 28, 22","0.0438",
"2022-10-27","94.31","95.17","91.9","92.6","92.17","54036500","54036500","-1.71","-1.81","93.495","October 27, 22","-0.0181",
"2022-10-26","96.76","98.54","94.57","94.82","94.38","71671814","71671814","-1.94","-2","96.1725","October 26, 22","-0.02",
"2022-10-25","103.3","105.1","103.02","104.93","104.44","29910200","29910200","1.63","1.58","104.0875","October 25, 22","0.0158",
"2022-10-24","102.09","103.1","100.3","102.97","102.49","24680831","24680831","0.88","0.86198","102.115","October 24, 22","0.0086198",
"2022-10-21","98.46","101.62","98.23","101.48","101.01","28988727","28988727","3.02","3.07","99.9475","October 21, 22","0.0307",
"2022-10-20","100.82","103","99.97","100.53","100.06","25125100","25125100","-0.29","-0.28764","101.08","October 20, 22","-0.0028764",
"2022-10-19","100.7","101.66","99.64","100.29","99.82","21573700","21573700","-0.41","-0.40715","100.5725","October 19, 22","-0.0040715",
"2022-10-18","103.94","104.22","100.65","101.39","100.92","21610541","21610541","-2.55","-2.45","102.55","October 18, 22","-0.0245",
"2022-10-17","99.52","101.77","99.51","100.78","100.31","23311604","23311604","1.26","1.27","100.395","October 17, 22","0.0127",
"2022-10-14","100.63","101.29","97.03","97.18","96.73","22624832","22624832","-3.44","-3.43","99.0325","October 14, 22","-0.0343",
"2022-10-13","95.93","100.53","95.27","99.71","99.25","32812220","32812220","3.78","3.94","97.86","October 13, 22","0.0394",
"2022-10-12","98.27","99.65","97.67","98.3","97.84","17343431","17343431","0.03","0.03052814","98.4725","October 12, 22","0.0003052814",
"2022-10-11","98.25","100.12","97.25","98.05","97.59","21617727","21617727","-0.2","-0.20356","98.4175","October 11, 22","-0.0020356",
"2022-10-10","99.85","99.99","97.87","98.71","98.25","16529900","16529900","-1.14","-1.14","99.105","October 10, 22","-0.0114",
"2022-10-07","100.65","101.42","99.21","99.57","99.11","24249910","24249910","-1.08","-1.07","100.2125","October 07, 22","-0.0107",
"2022-10-06","101.5","103.73","101.5","102.24","101.76","17156240","17156240","0.74","0.72906","102.2425","October 06, 22","0.0072906",
"2022-10-05","100.69","102.74","99.74","102.22","101.74","18475515","18475515","1.53","1.52","101.3475","October 05, 22","0.0152",
"2022-10-04","101.04","102.72","101.04","102.41","101.93","22580931","22580931","1.37","1.36","101.8025","October 04, 22","0.0136",
"2022-10-03","97.22","99.97","97.02","99.3","98.84","24840028","24840028","2.08","2.14","98.3775","October 03, 22","0.0214",
"2022-09-30","97.73","99.49","96.03","96.15","95.7","26277832","26277832","-1.58","-1.62","97.35","September 30, 22","-0.0162",
"2022-09-29","99.3","99.3","96.52","98.09","97.63","21921520","21921520","-1.21","-1.22","98.3025","September 29, 22","-0.0122",
"2022-09-28","98.02","101.4","97.8","100.74","100.27","24617000","24617000","2.72","2.77","99.49","September 28, 22","0.0277",
"2022-09-27","99.91","100.46","97.34","98.09","97.63","24225000","24225000","-1.82","-1.82","98.95","September 27, 22","-0.0182",
"2022-09-26","98.61","100.44","98.38","98.81","98.35","22437938","22437938","0.2","0.20282","99.06","September 26, 22","0.0020282",
"2022-09-23","100.06","100.11","98.01","99.17","98.71","25657000","25657000","-0.89","-0.88947","99.3375","September 23, 22","-0.0088947",
"2022-09-22","99.45","101.68","99.41","100.57","100.1","21272700","21272700","1.12","1.13","100.2775","September 22, 22","0.0113",
"2022-09-21","102.24","103.49","99.99","100.01","99.54","26596800","26596800","-2.23","-2.18","101.4325","September 21, 22","-0.0218",
"2022-09-20","102.88","103.17","101.12","101.83","101.36","24001700","24001700","-1.05","-1.02","102.25","September 20, 22","-0.0102",
"2022-09-19","102.54","104.02","102.37","103.85","103.37","19738603","19738603","1.31","1.28","103.195","September 19, 22","0.0128",
"2022-09-16","102.97","104.03","101.86","103.63","103.15","64540115","64540115","0.66","0.64096","103.1225","September 16, 22","0.0064096",
"2022-09-15","105.01","106.21","103.31","103.9","103.42","26494933","26494933","-1.11","-1.06","104.6075","September 15, 22","-0.0106",
"2022-09-14","105.44","106.1","104.5","105.87","105.38","22115805","22115805","0.43","0.40781","105.4775","September 14, 22","0.0040781",
"2022-09-13","108.89","109.37","105","105.31","104.82","33015000","33015000","-3.58","-3.29","107.1425","September 13, 22","-0.0329",
"2022-09-12","111.99","112.64","110.93","111.87","111.35","19732905","19732905","-0.12","-0.10715","111.8575","September 12, 22","-0.0010715",
"2022-09-09","110.05","112","110","111.78","111.26","21745034","21745034","1.73","1.57","110.9575","September 09, 22","0.0157",
"2022-09-08","109.18","110.58","108.06","109.42","108.91","21660700","21660700","0.24","0.21982","109.31","September 08, 22","0.0021982",
"2022-09-07","107.76","110.99","107.62","110.48","109.97","22987200","22987200","2.72","2.52","109.2125","September 07, 22","0.0252",
"2022-09-06","108.14","108.88","106.51","107.48","106.98","20565100","20565100","-0.655","-0.61032","107.7525","September 06, 22","-0.0061032",
"2022-09-02","111.34","111.68","108.13","108.68","108.17","20618100","20618100","-2.66","-2.39","109.9575","September 02, 22","-0.0239",
"2022-09-01","109.2","111.22","108.19","110.55","110.03","22784400","22784400","1.35","1.24","109.79","September 01, 22","0.0124",
"2022-08-31","111.63","111.77","109.05","109.15","108.64","25898000","25898000","-2.48","-2.22","110.4","August 31, 22","-0.0222",
"2022-08-30","111.03","111.37","108.8","109.91","109.4","20548202","20548202","-1.12","-1.01","110.2775","August 30, 22","-0.0101",
"2022-08-29","110.78","111.96","109.81","110.34","109.83","20386142","20386142","-0.44","-0.39718","110.7225","August 29, 22","-0.0039718",
"2022-08-26","115.81","116.6","111.22","111.3","110.78","31698700","31698700","-4.51","-3.89","113.7325","August 26, 22","-0.0389",
"2022-08-25","115.15","117.78","115.05","117.7","117.15","14874700","14874700","2.55","2.21","116.42","August 25, 22","0.0221",
"2022-08-24","114.45","115.72","113.78","114.7","114.17","16051200","16051200","0.25","0.21844","114.6625","August 24, 22","0.0021844",
"2022-08-23","114.32","115.93","114.3","114.77","114.24","14390700","14390700","0.45","0.39363","114.83","August 23, 22","0.0039363",
"2022-08-22","116.1","116.5","114.67","115.07","114.53","19316024","19316024","-1.03","-0.88717","115.585","August 22, 22","-0.0088717",
"2022-08-19","119.87","120","117.67","118.12","117.57","20187000","20187000","-1.75","-1.46","118.915","August 19, 22","-0.0146",
"2022-08-18","120.23","121.69","119.55","120.86","120.3","15652029","15652029","0.63","0.524","120.5825","August 18, 22","0.00524",
"2022-08-17","120.93","122.15","120.2","120.32","119.76","17589200","17589200","-0.61","-0.50442","120.9","August 17, 22","-0.0050442",
"2022-08-16","122.32","123.23","121.54","122.51","121.94","15626200","15626200","0.19","0.15533","122.4","August 16, 22","0.0015533",
"2022-08-15","122.21","123.26","121.57","122.88","122.31","15525000","15525000","0.67","0.54824","122.48","August 15, 22","0.0054824",
"2022-08-12","121.16","122.65","120.4","122.65","122.08","16121100","16121100","1.49","1.23","121.715","August 12, 22","0.0123",
"2022-08-11","122.08","122.34","119.55","119.82","119.26","16671627","16671627","-2.26","-1.85","120.9475","August 11, 22","-0.0185",
"2022-08-10","119.59","121.78","119.36","120.65","120.09","20497021","20497021","1.06","0.88636","120.345","August 10, 22","0.0088636",
"2022-08-09","117.99","118.2","116.56","117.5","116.95","15424300","15424300","-0.49","-0.41529","117.5625","August 09, 22","-0.0041529",
"2022-08-08","119.12","120.86","117.83","118.14","117.59","17061112","17061112","-0.98","-0.8227","118.9875","August 08, 22","-0.008227",
"2022-08-05","116.93","118.86","116.71","118.22","117.67","15615700","15615700","1.29","1.1","117.68","August 05, 22","0.011",
"2022-08-04","118.3","119.5","117.71","118.87","118.32","15757700","15757700","0.57","0.48183","118.595","August 04, 22","0.0048183",
"2022-08-03","116.34","119.42","116.15","118.78","118.23","25302816","25302816","2.44","2.1","117.6725","August 03, 22","0.021",
"2022-08-02","114.43","117.08","114.26","115.9","115.36","17911039","17911039","1.47","1.28","115.4175","August 02, 22","0.0128",
"2022-08-01","115.53","117.12","114.69","115.48","114.94","22856202","22856202","-0.05","-0.0432788","115.705","August 01, 22","-0.000432788",
"2022-07-29","113.4","116.9","113.23","116.64","116.1","31336200","31336200","3.24","2.86","115.0425","July 29, 22","0.0286",
"2022-07-28","112.8","114.7","111.85","114.59","114.06","23303844","23303844","1.79","1.59","113.485","July 28, 22","0.0159",
"2022-07-27","109.6","114.4","108.42","113.6","113.07","41474618","41474618","4","3.65","111.505","July 27, 22","0.0365",
"2022-07-26","107.43","107.74","104.76","105.44","104.95","36626630","36626630","-1.99","-1.85","106.3425","July 26, 22","-0.0185",
"2022-07-25","108.88","110.58","107.01","108.21","107.71","28289942","28289942","-0.67","-0.61536","108.67","July 25, 22","-0.0061536",
"2022-07-22","111.81","113.18","107.6","108.36","107.86","44455304","44455304","-3.45","-3.09","110.2375","July 22, 22","-0.0309",
"2022-07-21","115.09","115.21","111.91","115.04","114.5","27267848","27267848","-0.05","-0.04344426","114.3125","July 21, 22","-0.0004344426",
"2022-07-20","114.06","116.33","113.26","114.7","114.17","26780100","26780100","0.64","0.56111","114.5875","July 20, 22","0.0056111",
"2022-07-19","111.73","114.81","110.5","114.62","114.09","30992331","30992331","2.89","2.59","112.915","July 19, 22","0.0259",
"2022-07-18","113.44","114.8","109.3","109.91","109.4","33354000","33354000","-3.53","-3.11","111.8625","July 18, 22","-0.0311",
"2022-07-15","112.96","114","111.82","112.77","112.24","34330760","34330760","-0.196","-0.1682","112.8875","July 15, 22","-0.001682",
"2022-07-14","110.83","111.99","109.33","111.44","110.92","32366000","32366000","0.614","0.55039","110.8975","July 14, 22","0.0055039",
"2022-07-13","112.64","115.16","111.82","112.19","111.67","38958860","38958860","-0.452","-0.3995","112.9525","July 13, 22","-0.003995",
"2022-07-12","116.84","117.85","114.62","114.85","114.31","24970160","24970160","-1.99","-1.7","116.04","July 12, 22","-0.017",
"2022-07-11","118.65","118.79","116.23","116.52","115.98","26830460","26830460","-2.13","-1.8","117.5475","July 11, 22","-0.018",
"2022-07-08","117.55","120.44","117.51","120.17","119.61","29082200","29082200","2.62","2.23","118.9175","July 08, 22","0.0223",
"2022-07-07","116.01","119.86","115.53","119.31","118.75","32184000","32184000","3.3","2.84","117.6775","July 07, 22","0.0284",
"2022-07-06","114.09","116.35","112.25","115.21","114.67","28852680","28852680","1.12","0.98168","114.475","July 06, 22","0.0098168",
"2022-07-05","107.51","114.05","106.25","113.89","113.36","36429380","36429380","6.37","5.93","110.425","July 05, 22","0.0593",
"2022-07-01","108.34","109.81","107.11","109.08","108.57","31028000","31028000","0.744","0.68303","108.585","July 01, 22","0.0068303",
